Country	Total	AFG	ALB	DZA	ASM	AND	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	CPV	KHM	CMR	CAN	ANT	CYM	CAF	TCD	Channel Islands	CHL	CHN	HKG	MAC	COL	COM	COG	COK	CRI	CIV	HRV	CUB	CUW	CYP	CZE	PRK	COD	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	ERI	EST	ETH	FRO	FLK	FJI	FIN	FRA	GUF	PYF	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GIN	GNB	GUY	HTI	VAT	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	IMN	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MDG	MWI	MYS	MDV	MLI	MLT	MHL	MTQ	MRT	MUS	MYT	MEX	FSM	MCO	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	NCL	NZL	NIC	NER	NGA	NIU	MNP	NOR	OMN	PAK	PLW	PAN	PNG	PRY	PER	PHL	POL	PRT	PRI	QAT	KOR	MDA	REU	ROU	RUS	RWA	SHN	KNA	LCA	SPM	VCT	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SXM	SVK	SVN	SLB	SOM	ZAF	SSD	ESP	LKA	PSE	SDN	SUR	SWZ	SWE	CHE	SYR	TJK	MKD	THA	TLS	TGO	TKL	TON	TTO	TUN	TUR	TKM	TCA	TUV	UGA	UKR	ARE	GBR	TZA	USA	VIR	URY	UZB	VUT	VEN	VNM	WLF	ESH	YEM	ZMB	ZWE
AUS	4878030	18650	2300	1340	210	20	450			13100	1110	40		21040	300	260	1070	16130	380	1590	5810	10	20	480	110	780	38440	980	7540		2570	3430		440	20	27640	120	36270		20		20		26900	227610	79850	2110	5810		690	5450	400	210	69530	640	90	22470	13730	450	370	10470	100	10	80	1690	38760	10760		2290	1680	6120	20	120	54790	9510	21130		420	10	50	460	122990	2840	500	129020		130		50	350	240		560	60		220	24350	670	148970	60300	26720	37100	55730	770	9000	220570	1020	33120	4200	690	10890	530	3100	220	10610	6330	84910	50	1370	1570		3320	170	220	750	101410	270	10	51390	10	10		20340		1840	10	20	220	4040		1570	800	13340	770	600	3860	91600	1250	423580	770		2600	590		4390	840	16820		170		430	6700	134570	63280	18180	160	440	51160	820	130	15730	18120	180	10	30	30		60	16620			2980	270	39280	2910	1560	43080		6080	8770	1690	4500	114160		14310	70620	3260	18600	100	260	8580	13100	8280	60	51330	31530	10740	20	400	8720	1540	500	37460	30		150	1910	16810	2790	1118810	2300	70550		10780	790	1190	1600	174440			560	4530	21690
NZL	839952	2051								869			60001	1279				1374											1686							5600		8601						1316	74705	7350		372			14055			1979				854			1425					1282					889			36097		2364						10291															1199		41448	4412	2671	5760	6587			1471		9154			1443	786														13911																	806			553	21138						4639				2114			1199			14617	1916				27550			2180	4380							48436			599					4644					1775	39855			6940					1124	2880				5890			1517	19623						1173		1104		232954		16972						4662				1256	7794
Melanesia	103878			719									13556					1235																		676		274							1259						30																							428		31189		1974																					1351	10892			50			324		362				1291			723											210															672							273	3107								1650			856			1827					110				31							267								61				968				132	93														1264		767				372				2347	34	928				4748		706	7373				
FJI	12435												1706					1235																											836						30																																																1169													701																																					548								1650																						267												636																			1204						372				308						167							
NCL	55405			719									317																							676									107																															30810		1974																						1150						324									723																										672								137																																														132																	767														4427		706	7373				
PNG	29967												10675																									274							103																													98																									182	9667			50					301																		93																							2068														1697					76				31															61				257					93														33										1880	34	851				116							
SLB	3271												309																																213																													154																										75								61				590														117																						76	103											800			130					34																																																				59		77				38							
VUT	2800												549																																																													176		379																																																																								197	251											56																															75																			27										100													
Micronesia	128390				19								244					698																											13216	15																												644															1595																			3289				1151																		434						11237									1250	221			69					2547				2714					49849			3473		4949											17												31																			14						547				11		22324						351					
GUM	74743																																												2422																																																															2264																						241						8753																		2187				1386					30827			2054		2964																																																						18719						351					
KIR	2487												83																																																													382																																																																							1250				44																																																																			295				11		39											
MHL	2417																																												231																													86																																						202																								178																											398																																																											1053											
FSM	2905				19																																									15																																											41																			51																						98																								80				296					133					50											17																															14												183											
NRU	2253												161																																402																													176																																						949																																					25														79																												31																									252																	
MNP	37542																	698																											9611																																												1280																			811																						95						1841										221												1032					15233			1419		1855																																																						1953											
PLW	6043																																												550																																												274																			163																												465																		280									3179					80																																																						377											
Polynesia	73171			743	1889								742																									152							1325						16																							1200		23117		122				443																	248	18						162		163				57																						60											9		14	3550	4957				20							68			889					239											17128												14				88							131							151	1420						185				195		4025				444		208	36				
ASM	24233																																												450																													243																																																																											478														889					239											16738																														24	1217												3066						208					
COK	3277												230																																																													111				90																																																																					14		2329				13							14																			7																																									70		24											
PYF	32286			743									77																									140							671																													33		22395						392																	42	18						162		26																																								2232	121																																														88							131																		92		457				230			36				
NIU	522												19																																																													43																																																																											160																														18																															112						74						19											
WSM	5746				1889								396																									12							70						16																							162		12						51																										60				18																																	9				1775				7							54																															14																		127	91						87				33		436				20							
TKL	258												20																																																																																																																																								94																														98																																					24																	
TON	4301																																												134																													544																									206									77																																																																							251																																																						
TUV	183																																																																									64																																						39																																																																			16																																											23											
WLF	2365																																																																											710		32																																																								60														1318																																																																														194							

