Country	Total	AFG	ALB	DZA	ASM	AND	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BIH	BWA	BRA	VGB	BRN	BGR	BFA	BDI	CPV	KHM	CMR	CAN	ANT	CYM	CAF	TCD	Channel Islands	CHL	CHN	HKG	MAC	COL	COM	COG	COK	CRI	CIV	HRV	CUB	CUW	CYP	CZE	PRK	COD	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	ERI	EST	ETH	FRO	FLK	FJI	FIN	FRA	GUF	PYF	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GIN	GNB	GUY	HTI	VAT	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	IMN	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LIE	LTU	LUX	MDG	MWI	MYS	MDV	MLI	MLT	MHL	MTQ	MRT	MUS	MYT	MEX	FSM	MCO	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	NCL	NZL	NIC	NER	NGA	NIU	MNP	NOR	OMN	PAK	PLW	PAN	PNG	PRY	PER	PHL	POL	PRT	PRI	QAT	KOR	MDA	REU	ROU	RUS	RWA	SHN	KNA	LCA	SPM	VCT	WSM	SMR	STP	SAU	SEN	SRB	SYC	SLE	SGP	SXM	SVK	SVN	SLB	SOM	ZAF	SSD	ESP	LKA	PSE	SDN	SUR	SWZ	SWE	CHE	SYR	TJK	MKD	THA	TLS	TGO	TKL	TON	TTO	TUN	TUR	TKM	TCA	TUV	UGA	UKR	ARE	GBR	TZA	USA	VIR	URY	UZB	VUT	VEN	VNM	WLF	ESH	YEM	ZMB	ZWE
TKM	218498										7800				8497					4305																																																														2069																			3565									20198																																																														69373																																														5367							94517								
UZB	1405250										7498				22744					28456																																																														9353																												20868				5110																																																										1085999																																12002										796				131027															
Eastern Asia	5393081									3072			21739	480				19390			525								309718			2				1805		35521							2534503	18277	73001											7	62		542					1103									637	8843						7192	1657																33468	178809	6167		1550			2113		32687		1958					5											25855									1740			1519					1193			9914	1746		6376			2089			380		20642					56212	321129	747	2443			778694				13433															10096		5				442		1669	13206					1158	1512			15	61228							133							39397		104483		7	4198			64415					
CHN	508034												3765					2895											53504									6215								3152	12685																																																				6460	28619								4917																		4416																															3172					9711	52626					134524				2135																								3915										10942														6561		19286						20235					
HKG	2669122												7506					366																				15273							1886037		60316																													1811						1629																	14864	111117			574			530		11711																		12609																				7706	842		1856								6237						97347		90			3989				72															8156								331	646						600				15845														14585		13796						9023					
MAC	240791																																												199200	15019																																																																																																																					6534		1983																																									1142																											
PRK	36183												127					97											1801									209							19511	106																																																					217	963								166																		149																															107					327	1771					4528				72																								132										368														221		649						681					
JPN	1686567									3072			9189	476				7177			525								254413							1761		10089							335600																542					1103									613	5371						4295	1657																10065	19347	6167		974			1579																				8387									1740												904		3264			1741			380		7499					46174	144882	742	370			635317				4893															1940								1338	5655					1158	907				29291														16526		44859						16909					
MNG	8206												4	4																		2						32							2013													7	62																24	14						60																	29				2			4		149		644					5																																										15						37	5				336				3362																	5													5			15								133							79		301		7				13					
KOR	244178												1148					8855																		44		3703							92142																															1647						1208																	1833	18763								15744		1314																294												1519					1193			2208			1256			348					3612						17932									2899																					442			2858										3640														1425		25592			4198			17554					
Southern Asia	15278020	4107474									599		1027	21	937		20758	3885119							119383				10221		31057					13455		2171							155727												61				24					64								210	14	1609						2952			22									8					2798907	99000	5051	541605			12	1655		10864	67	2696	2912		7867		60387		189			9						175506	613						362										294958			677773	13		52			790			9832	81	1390626						168		193		67	170				1685										5797			5		12957						64		8	198247					101	180	17	32929		8575							822	248			872		15075	29401		35199			1646			18972				831	
AFG	75917																																																																																																																																																												26343																																															32929																					1646								
BGD	987853																20661												10221							13455									122691																																																						22811	97476								9618							60387											159993																	230390			13051									9804																																7569																			8386														23021		31610						18280					
BTN	32137												17					33																				23							570																24															19						17																	28128							8		80																																			22			451	13		15								14						12					21																			11									21					14	15				38														22		85											
IND	6411272	9892											812					3879114							8131						31057							2009							8695																													210		1397						2626																		1002	2086	610						876		2696	2912		7437													15220	243						362										61884			664187						790					1353231								191							1649										5476					5173									189850																	129				872		14662	5952		3330						692				831	
IRN	2803805	2087864									599				937																																																																																							540400																																																							8144																																																								683	248																			
MDV	27092												48	21				5286																				78																												33										86						162																	11427							374		83									8									58																							10								100						156																								54									7720					36	92				84														89		16											
NPL	717900																	522							111196																				22820																																																						543594																																																										2470																																							87																																					
PAK	4181912	2009687																																											363																																																						2161329	443	2940	586																																									2662																																																					569																																					
LKA	40132	31											150				97	164							56													61							588												61									31									14	107						147			22									8					31618	79	25	9			12	1273		207	67				430				181			9						235	370																			84			27						28	81	324								2		67	149				36										321			5		150						64		8						51	73	17			67							10						413	317		158											
South-Eastern Asia	4926833	845	582	541			2523			657	141	67	14371	1657			8381	83228			848					531			4327		3794				11	173689		4153						108	526422	52421	9861	56		555		29	2		101				6766	4	1283				481	336									430	2378						4245	11		245				1056	276							125	58	180273	706902	996	181	212		555	1708		28590	1619		275		56		294425		140		1	4524						759623									105								758494			64090	1283		5699			321			1981	428	59606	1186		373		512	174498	75	533	54	126	8734			154	139	1									2669					44317					223	852		83	18446	3	24	131		791	1366	1146			118882	143745					242	923						453	50975		50028						140176					
BRN	96296												482					1156																											1926	482																																																					2889	5778								192																		45258																				5008	289		192								770						12614					144																			1445									1156										13482														1926		144											
KHM	146085												229																									85							2998	229													85																	543						76																	187	208						30		246							513											339																	102			89	59										81						301					110				59															242									93										60844														182		386						71963					
IDN	292307												1928																									92							83502																																																						2527									4052	1568											4480						1748																					300										1773						1122					3513														1792					1405																1120			471	142028													6751		2827											
LAO	21948												17																							1197									3005																																																																																																		282																																																															1648																						11611					
MYS	1277223	44											2609					46489													2989					2979									47499																																																						76707	634380		121						7409																																			16841			42109			1051								6231						154427					1682																			39077					204				1682										30108														4841								47469					
MMR	98011																	1359																											44999																																																						35038																																																										3980																																																																												
PHL	318095	781	582	541			2523			657	141	67	2396	1657			8381	754			848					531			4146		805				11	186		1872						108	88418	268		56		555		29							6033	2	846				481	336									430	365						1638	11		245				1056	276							125	58	4632	4711	975	24	212		555	1020		6249	51		275		56		532		140			44						316									105								333			616	229		105			321			1176	428	1232	1186		373		512		75	82	54	126	1827			154	80										877					231						852		83	151		23	131		121	369	26			120	1717					242	922						453	33603		35977						601					
SGP	1351691												4588					30155																				996							250198	51442	9861																																																				48248	50277																										710434																							1783								42217						4027																																	4860										4921																4858											
THA	1257821	20											1595					1949																		153382		907							200								2							2	437															1343						2531																	9112	549	21	36				658		9971							289386				1							1290																	734129			15494	406		2403						805		2930						1264		143			1262					1														803					19				10226	3	1			670	997											1							59		4411						8340					
TLS	10602												482					122											181																1104										101																																													5337																										159																							165								226						673		308																						68																			143																66						192					
VNM	56754												45					1244																		15945		201							2573														648																	127																							933	5662								471							3994											79																	6807			774											166						70					196																			1046									278										7145														3613		1359											
Western Asia	18416526	192198	3223	31110						32013	201974		7025	19888	561612		10443	1115591		33830	13072		4			5	2944	4	7750	70	32	470306		2			26	8647			7	9332		3087	19700	101		1931				53		276	69		9839	1426	145	339	4685	2		5	4	1294421	5		13781	824	130610			2	2268	47685					142625	285824	206	2	70282			44						2		2	16994	55	2765740	984664	121648	185638	918		99324	8326	7	2029	256863	20996	200		48944	6626	2	8251	91785			24106		11196	47	4	4	612			55			255	5		2095			207			175247	5	104835	2		192207	29029		389	5	4	4257			3454	9871	1136020		9		4	1423	514131	90768	238	2	10158	596	26969		148309	278590										56043	67	1224	4	2	200		383	143		76736	12712	8732	4416	320138	2413761	317176	2	71	6549	13317	474526	4451	134488	8982					7	41299	80191	6317			9	188465	70231	82647	273	97814		5323	59456		678	67			468515	62	139
ARM	657900														525188					743																																																													46779	766			2073																11205									913							1310																																																							20363																															3743										2270	953				3008							1335								
AZE	327540	224									188400									554																																																		586											61708	344																			1846									4370				3084																																																							342			34703																																300									2560	2081				3399							20549								
BHR	239361	258																28889																								169																								25417			610		430					180																							88904	9152									4609				2105				875																								308					274	140					224					29683						12508				19															156										410		652		4391	1843	5299					2139			353						186	1553						1952	1378		545									7072		
CYP	80076	4	126	16						38	534		1355	161	16		49	296		154	119		4			5	31	4	27		2	2799		2			26	684			7			22	728			57				2		38	16			307	15	311	77	2		5	4	2358	5		2	13	37			2	225	417					6950	1181	38	2	10781									2		2	157	15	1250	79	547	143	353		174	219	7	38	201	108	38		106	11	2	75	1252			104		42	5	4	4	20			15				5		29						29	5	20	2		26	219		42	5	4	139			91	29	236		9		4	15	3277	322	29	2	5	4	428		2459	5913										106	4	1152	4	2	15		62	7		5	2258		71	4491	165	236	2		415	172	1481	4	9	119					7	16	278	5			9	1490	69	16552	66	1446		2	33		29	29			7	62	139
GEO	76117	42	11	18						16	12268			26	5780					1059	23											225													74										13			34												120					12	41						607			159												49		32		120				32	18				1651				242		199	10					205																29								18	12										86					22		175					466		213	35672																							20							15		145									455	197				11706		34		107			736								
IRQ	210525	269																																																																12375			694																														200		42602								8905				345				1311															172									504																587															235										580										357		254			94124	3267					5338									269	13885						248												1724		
ISR	1851309	2790		30056						31828			2631	6206	14990					31040	4690								7274			19308						6238						3024	921			1800													1411					22599					57163				474	27534					21123	26847			2030												15268		18502		51786	75702				5066				9275				1657		7916	4960			19423		10706													1923						166953						4832															1336		86990					23516		125991	162154																					10107		2829						1056	3228	10960	3754								36146	31716	1187				164271		18218		61396		5280	29428		574				36041		
JOR	1927845	76		417							32		303	141			515	8402			88						74		129		30	62						396				32			11240	47		30						31			160	29	102		62					287377			91		93					480						869	34		75												712		4273	12641	115	55884	64		1906	375		126		25			912				2230			1182						345						83									726		29			220	243		77			32			53	772	3949						4664	100			272	115	44		330	724										6108		72					28			92	72	336	370	15147	1428251	2727			109	243	57624		107	126						316	1245					480	254	981		3176					38				2889		
KWT	1127640	1219															363	136047																								795																								119693			2877		2026					853																							418664	43100									21710								4125																								1457					1294	662					1060					139783						58906				96															733										1929				20680	8681	28031					10073			1666						878	7319						9199	6491		2567									33307		
LBN	692913																234	3814																											5103																					130459										218						395															323		1940	5738		25369			865				1012				414							536																					330															351	1793						2117									329										2773												152		6876	467005	1238					26159										565					218		445		1442									1311		
OMN	623608																400	92034																																																28536										940																							333881	17274		2223							10484				241																																		730										66498						6412				106															808														11085		9917																					10139	4658													
QAT	359697	388															116	43402																								6597																								253			646		917					272																							2769	133562									13750				6926				3162																								1315					464	412					211					338						44593																			18792										233		615		980	7961	3213					531			2935						280	2335						38184	2070		819									10626		
SAU	5263387	175068																504790																																																376493					64252																												978992	668666		10177							95064								60237																										104750			187079											586225						252250																																	211212		188246					322050																												301194		
PSE	275202																7971																																																	17104																																							93814				52798				15942				2235																																							8695											9420															20289																					4986									811							10145			8052									1419		
SYR	832273	172																																																																																																				1829																																																																																										443					383199	91																																			
